,SalePrice,SqFtTotLiving,ZipCode
33313,575000,2410.0,98178
33314,618000,2050.0,98178
33319,525000,2350.0,98178
33320,525000,1460.0,98178
33321,627500,1960.0,98178
33323,622000,2230.0,98178
33325,630000,2300.0,98178
33334,600000,1340.0,98178
33336,650000,2720.0,98178
33337,638000,1780.0,98178
33339,799000,1990.0,98178
33340,470000,1990.0,98178
33341,401500,1810.0,98178
33344,565000,1790.0,98178
33348,695000,2430.0,98178
33351,375000,1410.0,98178
33353,475000,1440.0,98178
33354,515000,1720.0,98178
33359,442000,1430.0,98178
33360,255000,1220.0,98178
33361,315000,880.0,98178
33363,257350,2040.0,98178
33369,389000,790.0,98178
33371,300000,800.0,98178
33374,350000,1270.0,98178
33376,235000,1550.0,98178
33378,355000,1130.0,98178
33385,399000,1530.0,98010
33386,384200,1410.0,98010
33390,1163000,1950.0,98033
33391,1495000,3140.0,98115
33394,320000,790.0,98115
33397,649500,1230.0,98125
33398,1010000,3030.0,98125
33399,960000,2990.0,98125
33401,673000,1180.0,98125
33404,1060000,2960.0,98115
33405,1350000,2470.0,98125
33406,1803000,3210.0,98125
33409,1150000,1570.0,98125
33410,699000,1840.0,98115
33411,600000,1560.0,98115
33413,820000,1550.0,98115
33414,912500,2360.0,98115
33417,782000,2650.0,98125
33425,1040000,2920.0,98125
33426,1910000,3990.0,98125
33427,300000,600.0,98125
33428,775000,1650.0,98125
33430,875000,2060.0,98125
33431,612100,1230.0,98125
33432,719106,2330.0,98125
33434,792000,2340.0,98125
33435,565000,1300.0,98125
33437,655099,1420.0,98125
33441,505000,720.0,98125
33444,1040000,2910.0,98125
33445,1040000,2910.0,98125
33452,65000,670.0,98010
33453,1050000,1600.0,98103
33457,910000,1430.0,98103
33458,1500000,1890.0,98103
33459,1550000,2990.0,98103
33460,765000,600.0,98103
33461,937000,2000.0,98103
33462,1100000,1500.0,98103
33463,1540000,1500.0,98103
33468,1525000,2720.0,98103
33469,949000,1780.0,98103
33471,1190000,2680.0,98103
33475,880000,1210.0,98103
33476,1089000,1690.0,98103
33477,986000,1740.0,98103
33479,1180000,2750.0,98103
33480,1188735,2870.0,98103
33491,861000,1560.0,98103
33497,650000,920.0,98103
33516,1175000,1800.0,98103
33522,1100000,2320.0,98103
33525,1070000,2910.0,98103
33527,950000,1000.0,98103
33529,840000,1380.0,98103
33568,1015000,2060.0,98033
33569,2800000,4280.0,98040
33572,1125000,1740.0,98040
33574,875000,1950.0,98040
33593,1649950,3480.0,98033
33594,1100000,2280.0,98033
33595,1152000,2000.0,98033
33597,330000,1140.0,98022
33598,379950,1170.0,98022
33603,1575000,3170.0,98033
33604,2193000,4610.0,98033
33607,743000,2200.0,98056
33608,770000,1900.0,98056
33611,1150000,3850.0,98056
33612,870000,2450.0,98056
33614,835000,2900.0,98056
33615,1060000,2720.0,98056
33623,4305000,4300.0,98004
33631,780000,1660.0,98118
33633,611000,1330.0,98118
33636,1345000,4110.0,98056
33637,1175000,3560.0,98056
33638,810000,2300.0,98056
33639,660000,1960.0,98056
33642,3973500,4150.0,98144
33643,2700000,1940.0,98144
33645,1767846,3340.0,98004
33651,859000,2080.0,98027
33652,1315000,2840.0,98027
33654,1315000,2840.0,98027
33655,495000,1780.0,98038
33656,384000,1380.0,98038
33658,435000,1830.0,98038
33659,490000,2230.0,98038
33660,575000,2550.0,98038
33662,480000,1840.0,98038
33664,478000,2110.0,98038
33665,510000,2380.0,98038
33668,560000,2560.0,98038
33671,436000,1850.0,98038
33673,485000,1520.0,98038
33674,450000,2020.0,98038
33682,565000,740.0,98038
33685,765000,1880.0,98038
33686,415000,620.0,98038
33715,569500,2690.0,98058
33721,290000,980.0,98003
33722,460000,3500.0,98003
33723,420000,2680.0,98003
33724,169000,980.0,98003
33725,330000,1690.0,98003
33729,1565000,3430.0,98006
33731,332000,550.0,98178
33736,429000,2230.0,98092
33737,365000,2130.0,98092
33738,153843,2060.0,98092
33740,445000,2110.0,98092
33742,466000,2520.0,98092
33744,505000,2590.0,98092
33745,404250,2150.0,98092
33746,470000,2520.0,98092
33748,485000,2490.0,98092
33750,416000,1930.0,98092
33751,564000,2820.0,98092
33752,629990,2470.0,98092
33753,570000,3160.0,98092
33754,529800,2900.0,98092
33756,580000,3500.0,98092
33758,380000,1540.0,98092
33759,427000,1940.0,98092
33760,413000,1700.0,98092
33761,399950,1720.0,98092
33762,880000,5150.0,98092
33766,700000,3860.0,98092
33767,609000,3610.0,98092
33768,475000,2270.0,98092
33770,499000,2690.0,98092
33771,400000,1860.0,98092
33776,380000,1840.0,98092
33778,433000,2220.0,98092
33780,660000,3600.0,98092
33781,575000,3040.0,98092
33784,385000,1840.0,98092
33786,399950,1610.0,98092
33787,409950,1720.0,98092
33788,415000,1820.0,98092
33791,400000,1660.0,98092
33793,445000,2590.0,98092
33796,435000,1980.0,98092
33797,510000,2540.0,98092
33798,440000,1920.0,98092
33801,450000,2090.0,98092
33802,506000,2470.0,98092
33820,25652,3869.0,98040
33821,2750000,5100.0,98040
33823,1025000,1470.0,98040
33832,1195000,2570.0,98006
33834,1242000,2650.0,98006
33836,1125000,3510.0,98006
33839,1970000,4210.0,98006
33842,1305000,3760.0,98006
33845,1800000,4060.0,98006
33846,2215000,4680.0,98006
33848,1314000,3600.0,98006
33850,1390000,4190.0,98006
33852,1175000,2610.0,98006
33855,1135000,3190.0,98006
33856,1135000,3190.0,98006
33857,1385000,4350.0,98006
33859,1200000,2900.0,98006
33860,1185000,2820.0,98006
33861,1050000,2550.0,98006
33862,1100000,2470.0,98006
33863,1120000,3240.0,98006
33864,1318000,3373.0,98006
33866,1288000,5450.0,98006
33870,2300000,5300.0,98006
33872,1500000,4070.0,98006
33873,1515000,3480.0,98006
33875,2230000,5070.0,98006
33876,1970000,5000.0,98006
33877,2050000,5110.0,98006
33878,1775000,3890.0,98006
33880,1710000,4030.0,98006
33881,1960000,4410.0,98006
33884,1900000,4180.0,98006
33893,1610000,5430.0,98006
33918,2325000,5050.0,98006
33924,493500,1340.0,98028
33934,2049000,3680.0,98040
33935,2000000,3390.0,98040
33936,2200000,4000.0,98040
33939,2147500,4330.0,98040
33940,2085000,3380.0,98040
33941,1855000,2690.0,98040
33942,2180000,3840.0,98040
33943,2197500,3460.0,98040
33945,685000,1280.0,98008
33946,915000,2050.0,98008
33947,850000,2050.0,98008
33965,950000,2230.0,98008
33969,552000,1610.0,98178
33994,495000,2210.0,98038
33995,400000,1300.0,98038
33996,455000,1890.0,98038
34043,405000,860.0,98118
34065,720000,860.0,98103
34068,850000,930.0,98103
34087,1000000,1180.0,98033
34089,950000,910.0,98033
34110,1950000,3610.0,98118
34113,777500,1780.0,98118
34118,585000,900.0,98118
34120,615000,1550.0,98118
34121,768000,1830.0,98118
34122,798000,1830.0,98118
34123,800000,2060.0,98118
34124,795000,2520.0,98118
34129,905000,1920.0,98118
34130,1025000,2090.0,98118
34133,915000,2010.0,98118
34134,382000,1560.0,98038
34135,385000,1780.0,98038
34136,439950,1680.0,98038
34137,370000,1720.0,98038
34141,1225000,2270.0,98028
34142,889988,2560.0,98007
34144,415000,1700.0,98003
34157,310900,2410.0,98023
34159,417500,1940.0,98023
34164,575000,4280.0,98023
34165,10000,3000.0,98023
34166,520000,3000.0,98023
34167,420000,2441.0,98023
34170,982000,2290.0,98023
34173,420999,2190.0,98023
34174,355000,2040.0,98023
34175,336000,1700.0,98023
34177,342000,1470.0,98023
34184,355000,1300.0,98023
34185,374000,1500.0,98023
34186,417000,1600.0,98023
34187,305000,1130.0,98023
34188,413000,1600.0,98023
34192,670000,1660.0,98033
34201,762000,2070.0,98108
34202,733000,1800.0,98108
34210,1160000,2290.0,98007
34211,1000000,2520.0,98007
34213,1200000,3490.0,98007
34214,424000,1680.0,98042
34215,410000,1570.0,98042
34216,410000,1670.0,98042
34218,420000,1520.0,98042
34219,397500,1720.0,98042
34221,430000,1830.0,98042
34222,372300,1450.0,98042
34223,412000,1730.0,98042
34225,1150000,3720.0,98075
34234,422900,1760.0,98001
34271,750000,2140.0,98166
34279,755000,2610.0,98059
34280,565000,2300.0,98178
34284,830000,2800.0,98011
34285,1525000,3070.0,98040
34289,730000,1830.0,98033
34293,700000,2460.0,98028
34300,270000,1330.0,98198
34302,475000,3066.0,98198
34303,490000,1820.0,98055
34304,466500,1900.0,98055
34305,442500,1790.0,98055
34308,550000,1710.0,98146
34314,412000,2100.0,98166
34332,420000,1050.0,98055
34379,899500,1300.0,98105
34391,1600000,3190.0,98105
34393,850000,1390.0,98105
34394,555000,1260.0,98105
34398,650000,2330.0,98019
34402,2149000,3480.0,98040
34415,695000,1580.0,98033
34416,665000,1400.0,98033
34418,1075000,3930.0,98072
34419,1450000,6320.0,98072
34430,580000,1960.0,98059
34453,520000,2590.0,98031
34456,500000,2590.0,98031
34464,1125000,2200.0,98105
34465,1500000,2400.0,98105
34466,1375000,2350.0,98105
34469,1300000,1740.0,98105
34470,1309000,2580.0,98105
34474,1260000,2050.0,98105
34475,1550000,2370.0,98105
34477,1520000,2550.0,98105
34478,1720000,3410.0,98105
34481,1350000,2520.0,98105
34482,2225000,2880.0,98105
34488,10580000,6830.0,98105
34494,2900000,2530.0,98105
34497,1750000,2400.0,98105
34500,1950000,2700.0,98105
34501,2350000,3380.0,98105
34502,1575500,2250.0,98105
34503,1875000,3530.0,98105
34504,1100000,2190.0,98105
34506,1600000,2570.0,98105
34508,1450000,2190.0,98105
34509,1540000,2940.0,98105
34511,3070000,4130.0,98105
34515,1777000,3110.0,98105
34520,870000,2280.0,98075
34523,868950,2250.0,98075
34526,998000,1620.0,98105
34529,480000,2720.0,98092
34530,425000,2584.0,98003
34532,350000,1460.0,98003
34533,400000,1770.0,98003
34541,394000,1650.0,98003
34542,375000,1260.0,98003
34548,315000,1890.0,98003
34549,365000,1270.0,98003
34550,387000,1440.0,98003
34552,434300,2060.0,98003
34553,367000,1730.0,98003
34555,388000,1780.0,98003
34560,408000,1560.0,98003
34562,360000,1290.0,98003
34563,360000,1290.0,98003
34564,372000,1530.0,98003
34566,360000,1290.0,98003
34567,335000,1220.0,98003
34581,720000,1620.0,98136
34582,1180000,1930.0,98112
34583,1695000,2130.0,98112
34586,1000000,2050.0,98112
34587,1940000,3640.0,98112
34593,1280000,2310.0,98119
34594,840000,870.0,98119
34595,3335000,5100.0,98119
34596,947500,1550.0,98109
34602,1011000,1860.0,98119
34603,1470000,1790.0,98119
34606,1260000,2000.0,98119
34607,1687500,2420.0,98119
34608,1095000,1300.0,98119
34610,1290000,1930.0,98119
34615,1030000,1480.0,98119
34616,1150000,1990.0,98119
34626,397000,1490.0,98010
34627,400000,1490.0,98010
34638,776800,1790.0,98199
34640,685000,920.0,98199
34641,585000,1240.0,98199
34643,725000,1490.0,98199
34645,845000,1910.0,98199
34646,642600,1480.0,98199
34648,851000,1450.0,98199
34650,1580000,3140.0,98199
34655,680000,1090.0,98199
34656,1270000,3710.0,98199
34701,276000,1200.0,98092
34702,256500,980.0,98092
34704,285000,1245.0,98092
34709,221000,960.0,98092
34711,275000,960.0,98092
34715,290000,1370.0,98092
34720,315000,1140.0,98092
34724,837500,1440.0,98117
34725,875000,1620.0,98117
34730,975000,1910.0,98107
34731,700000,1460.0,98107
34739,819990,1900.0,98008
34741,930000,2660.0,98008
34742,917500,2460.0,98008
34743,917500,2460.0,98008
34745,680000,1830.0,98006
34747,750000,2860.0,98006
34752,685000,1380.0,98006
34753,578000,1310.0,98006
34757,320000,1140.0,98047
34758,442000,2120.0,98092
34760,575000,1810.0,98125
34766,650000,2040.0,98019
34767,765000,2530.0,98019
34768,440000,780.0,98133
34769,555000,1560.0,98133
34770,562500,1650.0,98005
34780,420000,1780.0,98118
34782,372000,1620.0,98022
34785,425000,1700.0,98166
34786,460000,1500.0,98166
34788,1200000,3820.0,98072
34792,825000,1550.0,98122
34803,650000,2840.0,98059
34804,425000,1240.0,98059
34806,472000,1970.0,98178
34807,449950,1430.0,98178
34813,440000,1320.0,98118
34815,625000,2880.0,98108
34816,712000,2210.0,98108
34836,925000,2960.0,98072
34838,493000,2750.0,98042
34839,800000,1780.0,98108
34840,790000,1780.0,98108
34841,448000,900.0,98108
34844,385000,940.0,98106
34849,350000,2350.0,98106
34850,600000,710.0,98106
34852,533000,1470.0,98106
34854,534000,960.0,98106
34858,721500,1230.0,98106
34861,557000,2390.0,98106
34862,734250,1330.0,98106
34867,725000,2200.0,98106
34870,515000,1110.0,98106
34874,665000,2380.0,98106
34877,535000,1960.0,98106
34880,464000,770.0,98106
34881,465000,780.0,98106
34882,524950,1580.0,98106
34883,360000,730.0,98106
34884,694500,1800.0,98106
34890,875000,3470.0,98059
34891,885000,4040.0,98059
34893,800000,1840.0,98007
34929,503000,1680.0,98056
34930,515000,2160.0,98056
34931,529150,2280.0,98056
34935,501000,1680.0,98056
34937,505000,2160.0,98056
34938,508000,1590.0,98056
34939,562500,2550.0,98056
34940,486500,1680.0,98056
34941,510000,1910.0,98056
34943,580000,3390.0,98056
34944,489000,2160.0,98056
34947,509000,2120.0,98056
34948,552000,2560.0,98056
34950,498000,1870.0,98056
34954,650000,3180.0,98056
34959,530000,2160.0,98056
34973,1725000,3420.0,98033
34974,950000,3020.0,98059
34976,1250000,4220.0,98059
34977,935000,2990.0,98059
34979,700000,1840.0,98103
34980,600000,990.0,98103
34985,680000,1760.0,98133
34995,545000,1680.0,98103
34997,625600,1260.0,98103
34998,494000,1020.0,98103
34999,415000,800.0,98103
35005,579000,1340.0,98103
35024,545000,2140.0,98118
35025,320000,1220.0,98042
35026,320000,1220.0,98042
35041,895000,2690.0,98136
35042,728000,1570.0,98136
35045,520000,790.0,98136
35047,595000,1120.0,98136
35049,1050000,3120.0,98136
35054,697500,1220.0,98136
35055,697500,1220.0,98136
35060,640000,1000.0,98136
35072,385000,1020.0,98136
35075,617000,2050.0,98136
35076,421000,1140.0,98136
35079,830000,2180.0,98136
35090,520000,1320.0,98126
35091,712500,1340.0,98126
35092,865000,2280.0,98126
35102,545000,620.0,98126
35104,1222500,2550.0,98126
35106,760000,2020.0,98126
35108,749900,1130.0,98126
35110,830206,2180.0,98126
35114,530000,780.0,98136
35117,800000,1930.0,98136
35118,410000,1830.0,98003
35119,318500,1170.0,98003
35125,625000,1250.0,98074
35126,365000,1090.0,98031
35127,422000,1440.0,98031
35131,320000,1000.0,98032
35132,370000,1190.0,98032
35138,402000,1840.0,98031
35140,339500,1290.0,98031
35144,512000,1180.0,98133
35147,555000,1030.0,98133
35150,363501,1380.0,98188
35155,460000,1340.0,98166
35156,479950,1300.0,98166
35157,457500,2660.0,98166
35158,520000,2350.0,98166
35160,460000,1580.0,98166
35163,385500,940.0,98166
35164,549950,1770.0,98166
35165,630000,2970.0,98166
35168,450000,930.0,98166
35169,485000,1630.0,98166
35178,383000,970.0,98166
35179,520000,1040.0,98166
35181,615000,1620.0,98166
35182,663500,2260.0,98166
35183,899950,2507.0,98166
35188,275000,900.0,98166
35191,435000,1400.0,98166
35192,350000,1050.0,98166
35194,230000,700.0,98166
35195,376900,700.0,98166
35203,480000,2110.0,98166
35208,340000,780.0,98166
35209,430000,1640.0,98166
35211,225000,1380.0,98166
35213,425000,1750.0,98166
35216,1860000,2820.0,98004
35227,510000,860.0,98133
35228,672000,1860.0,98133
35229,672000,1860.0,98133
35234,415000,1810.0,98030
35236,780000,1560.0,98108
35238,2745000,3800.0,98004
35239,1200000,1220.0,98004
35246,899000,2110.0,98027
35248,535000,1510.0,98125
35250,319000,970.0,98118
35256,470000,820.0,98133
35265,667000,1840.0,98133
35268,368000,1360.0,98030
35270,395950,1890.0,98030
35277,420000,1610.0,98030
35282,670000,1630.0,98126
35283,280000,550.0,98126
35284,499950,1040.0,98126
35288,670000,1620.0,98126
35289,825000,2200.0,98126
35290,400000,710.0,98126
35291,450000,670.0,98126
35292,550000,870.0,98126
35297,690000,2110.0,98126
35299,470000,760.0,98126
35305,515000,1080.0,98126
35306,615000,1400.0,98126
35308,655000,1460.0,98126
35312,575000,890.0,98126
35313,720000,2030.0,98126
35314,395000,860.0,98126
35315,495000,780.0,98126
35324,775000,2200.0,98126
35325,680000,1560.0,98126
35328,655888,1050.0,98126
35329,580000,2000.0,98126
35338,317000,1140.0,98092
35341,295000,1010.0,98031
35351,1350000,740.0,98125
35352,1350000,2930.0,98125
35353,630000,1640.0,98125
35357,1092888,2510.0,98052
35395,545000,1270.0,98126
35399,1082000,2600.0,98074
35400,1112000,2600.0,98074
35402,950000,2370.0,98074
35408,1880000,4320.0,98177
35409,1880000,4320.0,98177
35411,1475000,3480.0,98177
35418,1750000,3150.0,98112
35419,1405000,1930.0,98112
35423,1535000,2764.0,98112
35424,1680000,2560.0,98112
35427,1357000,1920.0,98112
35428,1240000,1190.0,98112
35431,1400000,2080.0,98112
35432,2125000,4440.0,98112
35433,1760250,2560.0,98112
35436,1398500,2090.0,98112
35437,1415000,1960.0,98112
35438,1774970,3430.0,98112
35456,355000,1650.0,98023
35460,350000,1360.0,98023
35462,2930000,4460.0,98004
35463,2225000,2560.0,98004
35465,2900000,5050.0,98004
35479,3400000,4850.0,98004
35480,1908000,2400.0,98004
35484,1310000,3000.0,98010
35485,334000,1200.0,98010
35490,443000,1060.0,98038
35492,403000,1310.0,98038
35495,446500,1660.0,98038
35498,387000,1020.0,98038
35501,649950,3140.0,98042
35502,530000,2800.0,98042
35504,580000,3140.0,98042
35507,1175000,2620.0,98007
35510,925000,800.0,98033
35515,345000,1530.0,98002
35525,556500,2800.0,98002
35526,1120000,2830.0,98112
35541,435000,2370.0,98001
35542,466000,2760.0,98001
35546,667000,1460.0,98133
35547,522500,1360.0,98133
35554,280000,1800.0,98133
35556,500000,990.0,98133
35559,675100,1190.0,98177
35560,665000,1620.0,98177
35561,675000,1040.0,98177
35562,480000,790.0,98177
35563,1250000,3570.0,98075
35564,360325,1530.0,98023
35565,460000,2390.0,98023
35568,259950,900.0,98023
35577,415000,1060.0,98058
35578,495000,1960.0,98058
35579,427000,1620.0,98058
35580,405000,1890.0,98023
35589,480000,1288.0,98166
35590,460000,2090.0,98166
35596,490000,1230.0,98133
35600,590000,1500.0,98125
35602,795000,1740.0,98177
35604,660000,1570.0,98177
35605,41720,1170.0,98116
35608,870000,2580.0,98011
35615,349000,1060.0,98188
35623,375000,960.0,98148
35624,220000,1270.0,98148
35625,190000,1320.0,98148
35627,330360,700.0,98148
35628,325000,1080.0,98148
35630,335000,1100.0,98148
35631,374950,1560.0,98148
35637,435000,1240.0,98178
35641,500000,2060.0,98178
35645,2300000,4250.0,98117
35647,1000000,1880.0,98117
35651,1195000,3090.0,98117
35653,1100000,2240.0,98117
35654,1410000,3290.0,98117
35655,1410000,700.0,98117
35656,1700000,3270.0,98117
35657,665000,1330.0,98117
35666,1000000,1530.0,98117
35667,1000000,868.0,98117
35668,879000,2170.0,98117
35669,800000,1810.0,98117
35670,849000,1400.0,98117
35671,785000,2120.0,98117
35674,952027,2080.0,98117
35675,717500,910.0,98117
35676,740000,1220.0,98117
35677,685000,1260.0,98117
35679,730000,1130.0,98117
35680,1025000,1750.0,98117
35681,620000,1750.0,98117
35682,821000,1550.0,98117
35683,699000,2450.0,98117
35684,725880,1530.0,98117
35685,984000,1660.0,98117
35694,750000,1240.0,98117
35695,890000,2290.0,98117
35698,625000,1480.0,98117
35699,854170,2380.0,98117
35702,612500,1260.0,98117
35703,800000,1440.0,98117
35707,525000,890.0,98117
35708,700000,1820.0,98117
35709,385000,1020.0,98117
35710,796000,2320.0,98117
35712,745000,980.0,98103
35713,1225000,2050.0,98103
35714,1300000,2500.0,98040
35716,1067000,1550.0,98040
35718,1260000,2830.0,98040
35721,2188000,3610.0,98040
35722,1125000,2740.0,98040
35732,875000,2390.0,98033
35794,400000,1400.0,98058
35799,939000,1420.0,98103
35805,650000,1530.0,98133
35818,474500,2010.0,98058
35819,619000,1590.0,98166
35821,566000,1520.0,98166
35822,1000000,3360.0,98166
35825,781000,1860.0,98166
35829,460000,1490.0,98188
35830,305000,1490.0,98188
35831,415000,1040.0,98168
35832,310000,1080.0,98168
35833,286000,1570.0,98002
35835,355000,1340.0,98002
35836,299950,1840.0,98002
35837,304000,2460.0,98002
35839,319950,1450.0,98002
35840,310000,1190.0,98002
35841,283001,1610.0,98002
35843,1150000,3010.0,98034
35845,505000,2880.0,98030
35846,405000,1530.0,98030
35847,478000,720.0,98106
35850,415000,670.0,98106
35853,625000,670.0,98106
35888,1200000,5070.0,98116
35891,655000,2000.0,98133
35894,415000,1810.0,98038
35900,430000,1080.0,98112
35901,950000,1900.0,98112
35903,770000,2050.0,98116
